,sentence,학습용 분류
1088,"그러나 박 전 대표 측의 김재원 전 대변인은 MBC 라디오에 출연해 이 최고위원의 ""반성부터 해야 한다’는 발언에 대해 ""그런 말을 했다면 저희는 섭섭하고 답답하다. 그렇게 따지기 시작하면 마찬가지로 반대논리도 성립될 수 있다""고 말했다.",1
1089,"그때 주괴와 한영, 경패는 저희끼리 흥에 겨워 주고받은 술에 취해 모두가 곯아 떨어져 있었다.",0
1090,저희는 작품이 좋고 나쁘다는 평가를 하기보단 자랑을 한다는 느낌이 강하죠.,1
1091,"김 의원은 30일 CBS 라디오에 출연해 박 대표가 하루 전 열린 연찬회에서 자신을 비난한 일부 비주류 세력에 대해 자진 탈당을 요구한 것과 관련해 ""우리야 당에 입당한지 11년째가 되는 사람들이고 박 대표는 저희보다 훨씬 늦게 들어와서 도중에 탈당을 했다가 다시 복귀한 분""이라며 이 같이 말했다.",1
1092,"공동 제작사인 네띠앙엔터테인먼트의 박지우(朴志佑) 총괄이사는 이날 서울 강남구 역삼동 네띠앙엔터테인먼트사에서 기자회견을 갖고 ""저희가 추진 중인 영상 프로젝트와 관련해 역사의 질곡에서 고통받으신 (일본군 위안부) 할머님들께 진심으로 무릎 꿇고 머리 숙여 백배 사죄드린다""며 ""앞으로 진행하려 했던 촬영을 전면 중단하겠다""고 말했다.",1
1093,"저희들은 물이 든 풍선으로 사람을 맞히는 사업을 벌였는데 2명이 별도로 홍보를 맡아서 돈을 많이 벌었어요.""",1
1094,돈이나 지위만으로 저희 정식 마주가 되는 건 아니에요.,1
1095,"그는 이어 ""여권은 그런 상태에서 내게 입당을 권유했다""며 ""올 1월 18일 장관급 인사가 집으로 찾아와 ""열린우리당에 입당해주셔야 저희들도 자유롭게 처신할 수 있다’고 채근했다""고 주장했다.",1
1096,"그 또한 저희가 듣기로는, 대왕이 두려워서 그렇게 고분고분 물러난 것이라 합니다.""",1
1097,"그런데 이보다 더 곤혹스러운 것은 저희에 대한 사람들의 횡포에 가까운 무지입니다. """,1
1098,"성안에 남아 있던 군사가 있어 저희 편을 구한답시고 맞받아 쳐올지 모르니 여기서 잠시 전열(戰列)을 정비하는 게 좋겠습니다.""",0
1099,*저희 집은 TV 받침대가 검은색 줄무늬에 흰색 바탕입니다.,1
1100,저희나라에 예로부러 세 도읍이 있으니 한성과 개성과 평양입니다,1
1101,한국에 계신 분들에겐 저희가 미국인으로 보일 수 있지만 저는 한국이 제 뿌리라는 걸 잊어본 적이 없어요.,1
1102,저희들은 뭐란말이냐?,0
1103,*공국진준장=우선저희들을 공정하게 심의하여주신데 감사히 생각 한다,1
1104,이번의 법안이란 것도 조사해본 결과 연합군 점영하에 있던 일본 정부가 만들었던 법 중에서 나쁜 것만을 본따가지고 더 고약스럽게 만든 것임을 발현할 때 저희들은 한 번 더 놀라지 않을 수 없었읍니다,1
1105,"설병국이가 곧 성냥을 그어대고 ""감히 사장님을 중상이야 하겠읍니까만 중상한다구 또 곧이들을 저희들도 아니구요."" ""아니 그래도 뭣이라구 지껄였지?""",1
1106,바른말씀을 하면 저희들이 놀랄가보아서 장군께서 말씀을 일부러 아니하시는 거죠.,1
1107,사회‖어린이와독서에대해서*김상필‖아까 어린이들의 독서에 대한 얘기가 나왔었는데 저희 집의 열한살짜리가 그저 동화라든지 요새 만화라는지 이런 것을 굉장이 사들인단 말이에요.,1
1108,왕은 전국방백에게영을 내려 날마다 소정한 철의 양을 거출하게 하니 지방의 벼슬아치들은 저희들의 모가지를 부지하기 위하여 또한 백성들을 닥달하는수밖에 없다.,0
1109,"그래도 남방에 남아 있는 완강한 ""모트""족들은 대개 회회교도로서 그들의 독특한 얼룩덜룩한 색칠의 교회에서 결흔식을 거행하며 북방에 있는 ""이후가오""족들은 또 저희들끼리의 풍습을 따르고 있다고 한다",0
1110,"우리와 몇 가지 문제를 해결하여야 되겠다는 말에 대해서 일본은 지체시키고 있으며 또 해결하려 하는 듯이 하지만 돌아서서는 딴소리를 하고 있으며 북한과 중공과 같이 합해가지고 한국을 위태롭게 하는 것에 대해서 백 가지로 진행시키고 있으며 한반도의 팔오 ""퍼센트"" 재산이 아직도 저희 것이라는 것을 취소하지 않고 하나도 한 것이 없이 지내고 있는 것이다.",0
1111,아이들이 끓여 다주던 죽을 내 손으로 끓이고 아이를이 저희들끼리,0
1112,"박 수석은 ""대통령 집무실 이전을 통해 국민 곁으로 더 가까이 가겠다는 윤석열 대통령 당선인 공약에 반대한 적 없다""며 ""전날 오전에는 협조 의사를 보였다가 오후에는 급변한 말 바꾸기 했다는 기사도 있던데 저희는 그렇게 이야기한 적 없다""고 말했다.",1
1113,"담당자는 ""대장동 관련 답변은 기사에 보도된 내용 외 저희도 아는 내용이 없습니다""라고 했다.",1
1114,"최민정도 ""판정은 심판의 몫이고 저희는 최선을 다해 경기만 하면 된다""고 했다.",1
1115,그러시다면 부디 저희들을 도외주십시요.,1
1116,낄낄대며 저희끼리 웃어댄다.,0
1117,이 개미들은 자기네 집 근처에다 저희들의 먹이가 되는 풀을 기른다.,0
1118,저희가 의심하는 것은 모조리 탄압을 가해서 정간 폐간 해산등을 강행하였기 때문에 그때에 우리는 벌써 세계 제이 차대전의 기운이 조성된 것으로 알고 당분간 국내에 있어서는 항일투쟁을 적극적으로 할 수 없을 것으로 생각하여 국제 동향을 정관할 수밖에 없게 되었읍니다,1
1119,"저희 학교에서 매년 하는 이 ""콩클""은 무용에 천재적인 소질을 가진 아동들을 흡수하려는 학교 정책상의 목적이 절대 아니라, 교육적 입장에서 아동들에게 기회를 줌으로써 그들의 소질을 발휘할 수 있게 하고 건강을 증진시키려는 태도 하에서 이러한 기회를 갖는 것입니다.",1
1120,"취재를 왔다는 이들 공산 기자들은 회담 장소 밖에서 열심히 엿듣고 있는 ""유엔"" 측 기자들의 취재를 방해하고자 언성을 높이는 자가 있는가 하면 저희끼리 들판에 누워 낮잠을 자는 자도 있었으며 기자들로서 한참 바빠야 할 회담 시간 중 ""콘셋트"" 안에서 딴전을 보고 있는 것도 엿보였다 (사진은 취재는 젖혀놓고 방한모를 쓰고 딴소리만 하는 공산 기자).",0
1121,어느 분이든지 저희들을 약간만 도와주신다면 뜻 맞는 형제끼리 가축을 기르면서 자립할 수 있을 것 같습니다.,1
1122,황‖유선생님은 작품을 골라서 하시니까 저희로서는 참 안심이 돼요.,1
1123,"쏘니아와 그의 아버지인 노 장군에게 조선옷을 입혀서 조선인의 집에 옮겨놓고 나오려 할 때、""미안하지만 기왕 살려주실 바에는 당신이 여기 계셔 주시기바랍니다. 언제 혁명군이 가택수색을 올찌 모르니 당신이 계셔 주시면 상관없을 것 같습니다. 제발 저희를 끝까지 돌보아 살려 주십시오"" 하고、쏘니아가 원태호에게 매달리듯 하며 애걸했다.",1
1124,불순 단체 문제에 대해서 저희도 알아보았읍니다.,1
1125,"단독 콘서트 ""휘파람’ ""뚜두뚜두’ 등 24곡 선보여 1만여 팬들 응원봉 흔들며 환호 ""저희가 4년 만에 월드 투어를 하는데 시작이 서울이라 뜻깊어요.""",1
1126,"선생님 저희들을 하나하나 알아보시겠읍니까?""",1
1127,"당신은 누구입니까""，""어떻게 살 것인가""，""좋아졌녜 좋아졌어""，""어느 주부의 일기""，""저희 가족들이나 잘 먹겠읍니다""，""신변잡기""등 6장으로 나누어져 있다.",1
1128,개구장이면서도 감수성이 예민한 8세 10세의 두아들은 내 기분이 조금만 허전해져도 어느새 눈치를 채고 저희들이 먼저 시무룩해지곤 했기 때문이다.,0
1129,"선생님의 뜻을 받들어 저희들도 열심히 후학교육에 정진하겠읍니다.""<김태주기자>",1
1130,박=저희 학교는 보충수업 신청을 받았는데 전 안했어요.,1
1131,저희는 아버지를 믿고 사랑합니다.,1
1132,"그동안 말로만 들어오던 한국의 경제 발전과 크게 성과를 거두고 있는 인구 계획 등을 속속들이 관찰、저희들이 하고 있는 사업이 어떻게 현장에서 성과를 거두는지 확인하고 싶습니다""",1
1133,저희 학교는 경시반이라고 해요.*,1
1134,저희 부부가 평생 살 계획으로 펜션을 지었어요.,1
1135,"저희가 ""한반도의 동북아 물류중심화 전략’이라는 보고서를 제출했습니다.",1
1136,저희 가족들도 최근에 모두 위원장님 열혈 팬이 되었습니다.,1
1137,저희는 돈 보다는 전문가의 시간과 지식의 기부를 기다립니다.,1
1138,▽이=인터넷을 통해 유익하고 재미있는 내용을 소비자와 비즈니스 양쪽에 다 주는 게 저희의 비전이죠.,1
1139,어디로 가시고 누구에게 의탁하시든 저희들은 패공께서 거두어 주십시오.,1
1140,"탈북30여명 재판부에 밀입국브로커 선처 탄원서 ""저희 가족의 인생을 지옥에서 천당으로 바꿔 주신 고마운 분입니다.""",1
1141,멀리서부터 악귀 같은 강동병의 형색에 질려 주춤주춤하던 진군은 앞서 내닫던 저희편이 비로 쓸리듯 몰살을 당하자 바로 기세가 꺾여버렸다.,0
1142,비록 숨소리조차 제대로 내지 못하고 저희 진채에 깊이 처박혀 있었지만 다른 제후군들에게도 눈과 귀는 있었다.,0
1143,"용도를 지키려 나왔던 소각의 군사들은 그 싸움에서 태반이 죽거나 사로잡혀 성하게 저희 진채로 돌아간 것은 5000, 6000 밖에 안되었다.",0
1144,저희가 찾을 때마다 귀찮다면서 쫓아낸 할머니가 계셨어요.,1
1145,"저희 천봉산가든에서는 겨울에서 초봄까지 20여종의 채소를 재배하고, 늦봄부터 늦가을까지는 30여종의 채소를 직접 길러 쌈밥을 장만하고 있고요.",1
1146,"장씨는 또 ""세환이의 짧은 생을 지켜보면서 저희 가족은 ""남보다는 내가 먼저’인 삶을 반성하고 슬픔을 딛고 더 밝고 아름다운 눈으로 세상을 대할 수 있게 됐다""고 말했다.",1
1147,"저희는 미술품과 컬렉팅에 대한 교육이 필요하다고 판단했고, 테사 에셋에서 교육 프로그램을 준비하고 있어요.",1
1148,추석선물로 저희 제휴사인 X마트에서 안마기를 준비하는 게 어떨까요?,1
1149,"저희 서비스를 편하고 기분 좋게 받아주셨으면 좋겠습니다.""",1
1150,그리고 따라온 이들이 저희끼리 둘러앉아 하는 양을 알 듯 말 듯한 미소로 바라보고 있을 뿐이었다.,0
1151,"그렇지만 할아버지 할머니께서 저희들이 손녀딸 같다며 위로해 주시면 다리 아픈 것도, 추위도 금세 잊어요.""",1
1152,▽이〓저희도 곧 시작한대요.,1
1153,첫날 각계의 소리를 들었는데 저희들 실업 인의 의견은 묻지도 않고 실리지도 않았다나요.,1
1154,여기 저희들은 많은 위문편지와 위문품을 고맙게 받고 있읍니다.,1
1155,"새 황제만을 엄중히 ""보호·감시"" 하여 언제든지 저희들 뜻대로 농간 하자는 심술이었다.",0
1156,"사이곤""정부군과 반정부군은 한편으로는""베트콩""유격대와 싸우고 다른 한편으로는 저희들끼리 서로 싸우게 되었다.",0
1157,저희집은 아침마다 여남은상의 밥을 차려내요.,1
1158,"작성자는 ""요즘 환경공무직 같은 경우 젊은 사람들이 대부분이다. 저희 지역구만 해도 대부분이 30~40대이며, 올해는 20대도 두 명이 채용될 정도로 젊은 사람들로 채용을 많이 한다""라고 말했다.",1
1159,철면피한 그들은 저희들이 잘못했다고 민중 앞에 사과할 겸손은 추호도 없는 무리다.,0
1160,"교지지나 사람 가운데는 저희들은 불란서 사람 뿐 아니라 ""통킹"" 사람들에게도 착판당했었다는 이중착취논이 믿어지고 있다.",0
1161,"몇 10표가 딸렸고, 쫓아다니는 저희들은 죽을 노르인데… ""비서족의 비명은 한결 드높았다.""",1
1162,"어지러운 나라, 마음이 어둡고 무거운 저희는 어찌하라고 이렇게 떠나가셨습니까.",1
1163,"[대전/충남]이사람/윤경수 경금학원 이사장 ""저희 학교에는 이사장의 ""사돈의 8촌’조차 없습니다."" 올해 대전시교육청이 선정한 ""제17회 한밭교육상’ 수상자 중 한 명인 학교법인 경금학원 윤경수(93·사진) 이사장.",1
1164,"[대전/충남]""정오의 예술마당’에 초청받은 시각장애인들 ""저희들은 마음의 눈으로 예술을 감상하죠.""",1
1165,"부시 대통령은 회담이 끝난 뒤 기자회견에서 ""전시작전권의 환수와 이양 문제에 대해 제가 한국인에게 드리고 싶은 메시지는 미국은 한국과 한반도 안보 상황을 중요하게 생각한다는 것""이라며 ""저희 미군의 주둔 규모, 이동 날짜는 한국과 협의해 결론낼 것이다. 한미는 실무진이 지속적으로 협의를 함으로써 적절한 날짜를 결정할 것""이라고 말했다.",1
